id,user_id,submitted_at,problem_rating,rating_difference,max_rating_difference,avg_solved_rating,max_solved_rating,historical_solve_rate,total_attempts,avg_tag_familiarity,avg_tag_success,strongest_tag_success,weakest_tag_success,recent_7d_solve_rate,recent_7d_attempts,recent_30d_solve_rate,recent_30d_attempts,recent_wrong_answer_rate,recent_tle_rate,recent_runtime_error_rate,recent_compilation_error_rate,previous_problem_attempts,previous_problem_failures,previous_problem_solved,avg_attempts_before_solve,solved
10764,5,2023-03-09 11:57:53,3000.0,-937.5247524752476,500.0,2062.4752475247524,3500.0,0.721686316541622,2799,259.8,0.6778755540053653,0.7105263157894737,0.5978260869565217,1.0,5,0.9230769230769231,13,0.07692307692307693,0.0,0.0,0.0,0,0,0,2.240594059405941,0
10763,5,2023-03-09 12:24:55,3000.0,-937.5247524752476,500.0,2062.4752475247524,3500.0,0.7214285714285714,2800,260.8,0.6740663778383222,0.7091222030981067,0.5913978494623656,0.8333333333333334,6,0.8571428571428571,14,0.07142857142857142,0.07142857142857142,0.0,0.0,1,1,0,2.240594059405941,0
10762,5,2023-03-09 14:04:31,3000.0,-937.5247524752476,500.0,2062.4752475247524,3500.0,0.7211710103534452,2801,261.8,0.670312850812846,0.7079037800687286,0.5851063829787234,0.7142857142857143,7,0.8,15,0.13333333333333333,0.06666666666666667,0.0,0.0,2,2,0,2.240594059405941,1
10761,5,2023-03-12 14:38:24,800.0,1262.9391390400792,2700.0,2062.939139040079,3500.0,0.7212705210563883,2802,743.5,0.7750993089187571,0.8085106382978723,0.7416879795396419,0.75,8,0.8125,16,0.125,0.0625,0.0,0.0,0,0,0,2.240969816922316,1
10760,5,2023-03-12 14:40:21,1000.0,1062.314540059347,2500.0,2062.314540059347,3500.0,0.7213699607563325,2803,616.5,0.8057192080889743,0.8087818696883853,0.8026565464895635,0.7777777777777778,9,0.8235294117647058,17,0.11764705882352941,0.058823529411764705,0.0,0.0,0,0,0,2.2403560830860534,1
10759,5,2023-03-12 14:42:50,1500.0,561.7894216510135,2000.0,2061.7894216510135,3500.0,0.7214693295292439,2804,532.5,0.7601396380728054,0.809052333804809,0.7389162561576355,0.8,10,0.8333333333333334,18,0.1111111111111111,0.05555555555555555,0.0,0.0,0,0,0,2.239742956005932,1
10758,5,2023-03-12 14:47:59,2000.0,61.51185770750999,1500.0,2061.51185770751,3500.0,0.7215686274509804,2805,571.75,0.7776597692604952,0.809322033898305,0.7471451876019576,0.8181818181818182,11,0.8421052631578947,19,0.10526315789473684,0.05263157894736842,0.0,0.0,0,0,0,2.239130434782609,1
10757,5,2023-03-12 14:56:41,2400.0,-338.5185185185187,1100.0,2061.4814814814813,3500.0,0.7216678545972915,2806,405.8,0.7424391702797075,0.7926829268292683,0.7046511627906977,0.8333333333333334,12,0.85,20,0.1,0.05,0.0,0.0,0,0,0,2.2385185185185184,1
10756,5,2023-03-12 15:38:39,2700.0,-638.3514313919054,800.0,2061.6485686080946,3500.0,0.721767011043819,2807,236.0,0.7429146834739973,0.782608695652174,0.7032258064516129,0.8461538461538461,13,0.8571428571428571,21,0.09523809523809523,0.047619047619047616,0.0,0.0,0,0,0,2.2379072063178675,1
10755,5,2023-03-12 16:01:16,3500.0,-1438.0365071534288,0.0,2061.963492846571,3500.0,0.7218660968660968,2808,419.0,0.7223266210134548,0.8034026465028355,0.6551724137931034,0.8571428571428571,14,0.8636363636363636,22,0.09090909090909091,0.045454545454545456,0.0,0.0,0,0,0,2.2372964972866303,0
10754,5,2023-03-12 16:04:31,3500.0,-1438.0365071534288,0.0,2061.963492846571,3500.0,0.7216091135635457,2809,420.0,0.7199211682605324,0.8018867924528302,0.6506849315068494,0.8,15,0.8260869565217391,23,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,1,1,0,2.2372964972866303,1
10753,5,2023-03-31 14:35:48,800.0,1262.6725838264301,2700.0,2062.67258382643,3500.0,0.7217081850533807,2810,574.5,0.7809318502372099,0.8095909732016925,0.7522727272727273,0.5,0,0.8125,16,0.0625,0.0625,0.0625,0.0,0,0,0,2.2371794871794872,0
10752,5,2023-03-31 14:36:25,800.0,1262.6725838264301,2700.0,2062.67258382643,3500.0,0.7214514407684098,2811,575.5,0.7795087988246943,0.8084507042253521,0.7505668934240363,0.0,1,0.7647058823529411,17,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,1,1,0,2.2371794871794872,1
10751,5,2023-03-31 14:38:15,800.0,1262.0502710694923,2700.0,2062.0502710694923,3500.0,0.7215504978662873,2812,503.3333333333333,0.7342831768722814,0.7423469387755102,0.7203065134099617,0.5,2,0.7777777777777778,18,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0,0,0,2.2370625924100542,1
10750,5,2023-03-31 14:40:29,1300.0,761.4285714285716,2200.0,2061.4285714285716,3500.0,0.7216494845360825,2813,469.6666666666667,0.7946900280790127,0.82421875,0.751131221719457,0.6666666666666666,3,0.7894736842105263,19,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0,0,0,2.2364532019704435,1
10749,5,2023-03-31 14:46:14,1700.0,361.0536681437716,1800.0,2061.0536681437716,3500.0,0.7217484008528785,2814,531.0,0.7630343305203615,0.7833935018050542,0.7426751592356687,0.75,4,0.8,20,0.1,0.05,0.05,0.0,0,0,0,2.2358444116198917,1
10748,5,2023-03-31 15:38:48,2800.0,-739.1240157480315,700.0,2060.8759842519685,3500.0,0.7218472468916519,2815,491.0,0.7452386797035303,0.8249027237354085,0.7053571428571429,0.8,5,0.8095238095238095,21,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0,0,0,2.2352362204724407,0
10747,5,2023-03-31 15:41:38,2800.0,-739.1240157480315,700.0,2060.8759842519685,3500.0,0.7215909090909091,2816,492.0,0.7433781531899267,0.8217054263565892,0.7032640949554896,0.6666666666666666,6,0.7727272727272727,22,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,1,1,0,2.2352362204724407,1
10746,5,2023-04-09 14:51:26,1300.0,761.2395474667978,2200.0,2061.239547466798,3500.0,0.7216897408590699,2817,750.0,0.7756872754234871,0.8089887640449438,0.7423857868020305,0.5,0,0.8,15,0.13333333333333333,0.0,0.06666666666666667,0.0,0,0,0,2.235120511559272,1
10745,5,2023-04-09 14:57:44,2000.0,60.865290068829836,1500.0,2060.86529006883,3500.0,0.7217885024840313,2818,343.42857142857144,0.7467637870266814,0.8022598870056498,0.7041420118343196,1.0,1,0.8125,16,0.125,0.0,0.0625,0.0,0,0,0,2.234513274336283,1
10744,5,2023-04-09 15:05:12,2200.0,-139.16461916461913,1300.0,2060.835380835381,3500.0,0.7218871940404399,2819,499.75,0.7576603093215555,0.8092566619915849,0.7066974595842956,1.0,2,0.8235294117647058,17,0.11764705882352941,0.0,0.058823529411764705,0.0,0,0,0,2.233906633906634,1
10743,5,2023-04-09 15:22:31,2600.0,-539.09626719057,900.0,2060.90373280943,3500.0,0.7219858156028369,2820,455.25,0.7539138897419118,0.8080808080808081,0.7168949771689498,1.0,3,0.8333333333333334,18,0.1111111111111111,0.0,0.05555555555555555,0.0,0,0,0,2.2333005893909625,1
10742,5,2023-04-09 15:46:47,3100.0,-1038.8316151202748,400.0,2061.168384879725,3500.0,0.7220843672456576,2821,443.75,0.747243893417481,0.7560975609756098,0.7414634146341463,1.0,4,0.8421052631578947,19,0.10526315789473684,0.0,0.05263157894736842,0.0,0,0,0,2.232695139911635,1
10741,5,2023-04-09 16:42:00,3500.0,-1438.321884200196,0.0,2061.678115799804,3500.0,0.7221828490432317,2822,583.3333333333334,0.72421362188419,0.7433628318584071,0.7073732718894009,1.0,5,0.85,20,0.1,0.0,0.05,0.0,0,0,0,2.232090284592738,1
10740,5,2023-04-15 09:09:35,1300.0,762.3835213339871,2200.0,2062.383521333987,3500.0,0.722281261069784,2823,579.0,0.7808880308880308,0.8095238095238095,0.7522522522522522,1.0,6,0.8461538461538461,13,0.15384615384615385,0.0,0.0,0.0,0,0,0,2.2314860225600786,1
10739,5,2023-04-15 09:22:20,1900.0,162.00980392156862,1600.0,2062.0098039215686,3500.0,0.7223796033994334,2824,358.8,0.750508013867147,0.8308823529411765,0.4868421052631579,1.0,7,0.8571428571428571,14,0.14285714285714285,0.0,0.0,0.0,0,0,0,2.2308823529411765,1
10738,5,2023-04-15 09:30:02,2400.0,-338.0695737383635,1100.0,2061.9304262616365,3500.0,0.7224778761061947,2825,561.4,0.7445842790081694,0.8030018761726079,0.7050147492625368,1.0,8,0.8666666666666667,15,0.13333333333333333,0.0,0.0,0.0,0,0,0,2.230279274865262,1
10737,5,2023-04-15 09:47:05,2800.0,-737.9040156709107,700.0,2062.0959843290893,3500.0,0.7225760792639774,2826,446.75,0.7602753458497312,0.8321167883211679,0.706984667802385,1.0,9,0.875,16,0.125,0.0,0.0,0.0,0,0,0,2.2296767874632715,1
10736,5,2023-04-15 12:02:29,3500.0,-1437.5428291727853,0.0,2062.4571708272147,3500.0,0.7226742129465865,2827,603.5,0.7285395579879771,0.7495961227786753,0.7074829931972789,1.0,10,0.8823529411764706,17,0.11764705882352941,0.0,0.0,0.0,0,0,0,2.2290748898678414,0
10735,5,2023-04-15 12:02:54,3500.0,-1437.5428291727853,0.0,2062.4571708272147,3500.0,0.7224186704384724,2828,604.5,0.7273344651952462,0.7483870967741936,0.7062818336162988,0.9090909090909091,11,0.8333333333333334,18,0.16666666666666666,0.0,0.0,0.0,1,1,0,2.2290748898678414,0
10734,5,2023-04-29 14:43:27,1900.0,162.45717082721467,1600.0,2062.4571708272147,3500.0,0.7221633085896076,2829,434.5,0.7445771878632741,0.793939393939394,0.7080459770114943,0.5,0,0.7894736842105263,19,0.21052631578947367,0.0,0.0,0.0,0,0,0,2.2290748898678414,0
10733,5,2023-04-29 14:47:35,1500.0,562.4571708272147,2000.0,2062.4571708272147,3500.0,0.7219081272084805,2830,528.0,0.7664377578516678,0.8100558659217877,0.7050847457627119,0.0,1,0.75,20,0.25,0.0,0.0,0.0,0,0,0,2.2290748898678414,1
10732,5,2023-04-29 14:52:05,1900.0,162.18199608610576,1600.0,2062.1819960861058,3500.0,0.7220063581773225,2831,435.5,0.7428078913217538,0.7915407854984894,0.7064220183486238,0.5,2,0.7619047619047619,21,0.23809523809523808,0.0,0.0,0.0,1,1,0,2.2284735812133074,1
10731,5,2023-04-29 15:06:46,2400.0,-337.89731051344734,1100.0,2062.1026894865527,3500.0,0.7221045197740112,2832,496.0,0.7765276572015183,0.8090452261306532,0.7440100882723834,0.6666666666666666,3,0.7727272727272727,22,0.22727272727272727,0.0,0.0,0.0,0,0,0,2.228361858190709,0
10730,5,2023-04-29 15:14:38,2400.0,-337.89731051344734,1100.0,2062.1026894865527,3500.0,0.721849629368161,2833,497.0,0.7740365239294711,0.805,0.743073047858942,0.5,4,0.7391304347826086,23,0.2608695652173913,0.0,0.0,0.0,1,1,0,2.228361858190709,1
10729,5,2023-04-29 15:58:32,3400.0,-1337.7321603128053,100.0,2062.2678396871947,3500.0,0.7219477769936485,2834,440.3333333333333,0.7558937096724754,0.810320781032078,0.7051282051282052,0.6,5,0.75,24,0.25,0.0,0.0,0.0,0,0,0,2.2282502443792764,1
10728,5,2023-04-29 17:27:01,2700.0,-637.0786516853932,800.0,2062.921348314607,3500.0,0.7220458553791888,2835,377.6666666666667,0.7561150438808092,0.8033707865168539,0.722117202268431,0.6666666666666666,6,0.76,25,0.24,0.0,0.0,0.0,0,0,0,2.227650219833903,1
10727,5,2023-05-12 14:36:24,800.0,1263.232421875,2700.0,2063.232421875,3500.0,0.7221438645980254,2836,165.0,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.5,0,0.6923076923076923,13,0.3076923076923077,0.0,0.0,0.0,0,0,0,2.22705078125,1
10726,5,2023-05-12 14:37:36,1100.0,962.6159102000975,2400.0,2062.6159102000975,3500.0,0.7222418047232992,2837,282.3333333333333,0.8030647402585042,0.8333333333333334,0.7527839643652561,1.0,1,0.7142857142857143,14,0.2857142857142857,0.0,0.0,0.0,0,0,0,2.2264519277696437,1
10725,5,2023-05-12 14:39:22,1200.0,862.1463414634145,2300.0,2062.1463414634145,3500.0,0.7223396758280479,2838,626.5,0.8071616379871398,0.8105849582172702,0.8037383177570093,1.0,2,0.7333333333333333,15,0.26666666666666666,0.0,0.0,0.0,0,0,0,2.2258536585365856,1
10724,5,2023-05-12 14:48:28,2200.0,-138.27401267674304,1300.0,2061.725987323257,3500.0,0.7224374779852061,2839,424.0,0.7688284823867778,0.8059701492537313,0.7471819645732689,1.0,3,0.75,16,0.25,0.0,0.0,0.0,0,0,0,2.2252559726962455,1
10723,5,2023-05-12 14:52:09,2100.0,-38.20662768031207,1400.0,2061.793372319688,3500.0,0.7225352112676057,2840,582.25,0.7858238352856257,0.8108484005563282,0.7433962264150943,1.0,4,0.7647058823529411,17,0.23529411764705882,0.0,0.0,0.0,0,0,0,2.2246588693957117,1
10722,5,2023-05-12 15:02:01,2400.0,-338.188017535314,1100.0,2061.811982464686,3500.0,0.7226328757479761,2841,572.6,0.7735309545934401,0.8111111111111111,0.7226415094339622,1.0,5,0.7777777777777778,18,0.2222222222222222,0.0,0.0,0.0,0,0,0,2.224062347783731,1
10721,5,2023-05-12 15:42:36,3200.0,-1138.0233690360274,300.0,2061.9766309639726,3500.0,0.7227304714989444,2842,451.5,0.7670326463823506,0.7864768683274022,0.747588424437299,1.0,6,0.7894736842105263,19,0.21052631578947367,0.0,0.0,0.0,0,0,0,2.2234664070107106,0
10720,5,2023-05-12 15:43:25,3200.0,-1138.0233690360274,300.0,2061.9766309639726,3500.0,0.7224762574744987,2843,452.5,0.7650381931400339,0.7836879432624113,0.7463884430176565,0.8571428571428571,7,0.75,20,0.2,0.0,0.0,0.0,1,1,0,2.2234664070107106,0
10719,5,2023-05-14 14:36:53,1100.0,961.9766309639726,2400.0,2061.9766309639726,3500.0,0.7222222222222222,2844,349.75,0.8023145017516686,0.8345323741007195,0.7440401505646174,0.75,8,0.7142857142857143,21,0.19047619047619047,0.0,0.0,0.0,0,0,0,2.2234664070107106,1
10718,5,2023-05-14 14:46:55,2400.0,-338.49148418491495,1100.0,2061.508515815085,3500.0,0.7223198594024605,2845,554.75,0.7607669712197926,0.811373092926491,0.7055837563451777,0.7777777777777778,9,0.7272727272727273,22,0.18181818181818182,0.0,0.0,0.0,0,0,0,2.2228710462287107,1
10717,5,2023-05-14 14:47:41,2000.0,61.67315175097292,1500.0,2061.673151750973,3500.0,0.7224174279690794,2846,376.3333333333333,0.7555970588367998,0.8357142857142857,0.6530612244897959,0.8,10,0.7391304347826086,23,0.17391304347826086,0.0,0.0,0.0,0,0,0,2.22227626459144,1
10716,5,2023-05-14 14:58:44,2600.0,-538.35683033544,900.0,2061.64316966456,3500.0,0.72251492799438,2847,369.1666666666667,0.722822284345424,0.7824561403508772,0.5894736842105263,0.8181818181818182,11,0.75,24,0.16666666666666666,0.0,0.0,0.0,0,0,0,2.2216820612542536,0
10715,5,2023-05-14 15:18:56,2800.0,-738.35683033544,700.0,2061.64316966456,3500.0,0.7222612359550562,2848,497.25,0.7539247032566587,0.8118948824343015,0.7048903878583473,0.75,12,0.72,25,0.2,0.0,0.0,0.0,0,0,0,2.2216820612542536,0
10714,5,2023-05-14 15:22:03,2800.0,-738.35683033544,700.0,2061.64316966456,3500.0,0.722007722007722,2849,498.25,0.7522363341823941,0.8107734806629834,0.7037037037037037,0.6923076923076923,13,0.6923076923076923,26,0.19230769230769232,0.0,0.038461538461538464,0.0,1,1,0,2.2216820612542536,1
10713,5,2023-05-14 15:29:23,2600.0,-537.9980563654035,900.0,2062.0019436345965,3500.0,0.7221052631578947,2850,370.5,0.7197958813320557,0.7797202797202797,0.5833333333333334,0.7142857142857143,14,0.7037037037037037,27,0.18518518518518517,0.0,0.037037037037037035,0.0,1,1,0,2.2215743440233235,1
10712,5,2023-05-14 16:16:13,3400.0,-1337.7367654201066,100.0,2062.2632345798934,3500.0,0.7222027358821466,2851,444.0,0.7621289299443618,0.8110344827586207,0.7055393586005831,0.7333333333333333,15,0.7142857142857143,28,0.17857142857142858,0.0,0.03571428571428571,0.0,0,0,0,2.2214667314230208,1
10711,5,2023-05-28 14:37:28,1400.0,662.9126213592235,2100.0,2062.9126213592235,3500.0,0.7223001402524544,2852,436.0,0.7374392191008039,0.7910447761194029,0.7063953488372093,0.5,0,0.7391304347826086,23,0.13043478260869565,0.0,0.043478260869565216,0.0,0,0,0,2.220873786407767,1
10710,5,2023-05-28 14:49:57,2000.0,62.59097525473089,1500.0,2062.590975254731,3500.0,0.722397476340694,2853,625.5,0.7485601420770469,0.7527593818984547,0.7443609022556391,1.0,1,0.75,24,0.125,0.0,0.041666666666666664,0.0,0,0,0,2.220281416787967,1
10709,5,2023-05-28 14:53:46,2400.0,-337.439379243453,1100.0,2062.560620756547,3500.0,0.7224947442186405,2854,382.1666666666667,0.7531053639667364,0.8244274809160306,0.5876288659793815,1.0,2,0.76,25,0.12,0.0,0.04,0.0,0,0,0,2.219689621726479,1
10708,5,2023-05-28 14:57:52,2800.0,-737.2758119243817,700.0,2062.7241880756183,3500.0,0.7225919439579684,2855,476.0,0.7353927741638007,0.7533039647577092,0.7072463768115942,1.0,3,0.7692307692307693,26,0.11538461538461539,0.0,0.038461538461538464,0.0,0,0,0,2.219098400387785,0
10707,5,2023-05-28 15:22:48,2800.0,-737.2758119243817,700.0,2062.7241880756183,3500.0,0.7223389355742297,2856,477.0,0.7337650360771747,0.7516483516483516,0.7052023121387283,0.75,4,0.7407407407407407,27,0.14814814814814814,0.0,0.037037037037037035,0.0,1,1,0,2.219098400387785,1
10706,5,2023-06-12 14:38:35,800.0,1263.0813953488373,2700.0,2063.0813953488373,3500.0,0.7224361218060903,2857,301.5,0.7350815418828762,0.7464788732394366,0.7236842105263158,0.5,0,0.7692307692307693,13,0.15384615384615385,0.0,0.07692307692307693,0.0,0,0,0,2.2189922480620154,1
10705,5,2023-06-12 14:41:13,1000.0,1062.4697336561744,2500.0,2062.4697336561744,3500.0,0.7225332400279916,2858,538.0,0.8048327137546468,0.8048327137546468,0.8048327137546468,1.0,1,0.7857142857142857,14,0.14285714285714285,0.0,0.07142857142857142,0.0,0,0,0,2.218401937046005,1
10704,5,2023-06-12 14:44:09,1800.0,261.9554695062925,1700.0,2061.9554695062925,3500.0,0.7226302903112977,2859,556.4,0.7619098283216461,0.811554332874828,0.7448494453248812,1.0,2,0.8,15,0.13333333333333333,0.0,0.06666666666666667,0.0,0,0,0,2.217812197483059,1
10703,5,2023-06-12 14:50:43,2000.0,61.82873730043548,1500.0,2061.8287373004355,3500.0,0.7227272727272728,2860,432.0,0.7946214157621755,0.8368794326241135,0.7046979865771812,1.0,3,0.8125,16,0.125,0.0,0.0625,0.0,0,0,0,2.217223028543783,1
10702,5,2023-06-12 14:58:40,2200.0,-138.20116054158598,1300.0,2061.798839458414,3500.0,0.7228241873470814,2861,709.0,0.7541941041551731,0.8120713305898491,0.7051926298157454,1.0,4,0.8235294117647058,17,0.11764705882352941,0.0,0.058823529411764705,0.0,0,0,0,2.216634429400387,0
10701,5,2023-06-12 15:13:15,2700.0,-638.201160541586,800.0,2061.798839458414,3500.0,0.7225716282320056,2862,186.33333333333334,0.7179939410676776,0.8380281690140845,0.49019607843137253,0.8,5,0.7777777777777778,18,0.16666666666666666,0.0,0.05555555555555555,0.0,0,0,0,2.216634429400387,1
10700,5,2023-06-14 22:08:51,2200.0,-137.89270178830338,1300.0,2062.1072982116966,3500.0,0.7226685295144953,2863,710.0,0.753120436489144,0.810958904109589,0.7040133779264214,0.8333333333333334,6,0.8181818181818182,11,0.18181818181818182,0.0,0.0,0.0,1,1,0,2.2160463992266797,1
10699,5,2023-06-18 14:38:37,1700.0,362.1739130434785,1800.0,2062.1739130434785,3500.0,0.7227653631284916,2864,599.6666666666666,0.7675457941337261,0.8051948051948052,0.7447073474470735,0.8571428571428571,7,0.8333333333333334,12,0.16666666666666666,0.0,0.0,0.0,0,0,0,2.2159420289855074,1
10698,5,2023-06-18 15:28:05,3500.0,-1438.000965717045,0.0,2061.999034282955,3500.0,0.7228621291448517,2865,318.3333333333333,0.7057006346842535,0.8088235294117647,0.5630252100840336,0.875,8,0.8461538461538461,13,0.15384615384615385,0.0,0.0,0.0,0,0,0,2.215354901014003,1
10697,5,2023-06-18 15:40:40,2900.0,-837.3069498069499,600.0,2062.69305019305,3500.0,0.7229588276343336,2866,446.25,0.7471038630057969,0.7916666666666666,0.7077625570776256,0.8888888888888888,9,0.8571428571428571,14,0.14285714285714285,0.0,0.0,0.0,0,0,0,2.21476833976834,1
10696,5,2023-06-18 16:00:50,2600.0,-536.9030390738062,900.0,2063.096960926194,3500.0,0.7230554586675968,2867,427.2,0.7015335671134547,0.7532751091703057,0.5666666666666667,0.9,10,0.8666666666666667,15,0.13333333333333333,0.0,0.0,0.0,0,0,0,2.2141823444283646,1
10695,5,2023-06-18 16:26:13,2500.0,-436.6441658630665,1000.0,2063.3558341369335,3500.0,0.7231520223152023,2868,485.4,0.7862197107649096,0.8391608391608392,0.7456575682382134,0.9090909090909091,11,0.875,16,0.125,0.0,0.0,0.0,0,0,0,2.2135969141755063,1
10694,5,2023-06-18 16:34:36,3500.0,-1436.4337349397592,0.0,2063.5662650602408,3500.0,0.7232485186476124,2869,316.0,0.7446800200434754,0.8055555555555556,0.6976744186046512,0.9166666666666666,12,0.8823529411764706,17,0.11764705882352941,0.0,0.0,0.0,0,0,0,2.213012048192771,0
10693,5,2023-06-24 14:06:27,1100.0,963.5662650602408,2400.0,2063.5662650602408,3500.0,0.7229965156794426,2870,587.0,0.7578881215300255,0.8114754098360656,0.7162162162162162,0.8333333333333334,6,0.8333333333333334,18,0.16666666666666666,0.0,0.0,0.0,0,0,0,2.213012048192771,1
10692,5,2023-06-24 14:08:14,800.0,1263.102119460501,2700.0,2063.102119460501,3500.0,0.723092998955068,2871,440.0,0.7481435643564356,0.75,0.7462871287128713,0.8571428571428571,7,0.8421052631578947,19,0.15789473684210525,0.0,0.0,0.0,0,0,0,2.21242774566474,1
10691,5,2023-06-24 14:10:47,1500.0,562.4939817043814,2000.0,2062.4939817043814,3500.0,0.7231894150417827,2872,633.0,0.7456556082148499,0.7456556082148499,0.7456556082148499,0.875,8,0.85,20,0.15,0.0,0.0,0.0,0,0,0,2.211844005777564,1
10690,5,2023-06-24 14:27:43,2800.0,-737.7767083734361,700.0,2062.223291626564,3500.0,0.7232857640097459,2873,442.25,0.718165388859006,0.8097560975609757,0.5702479338842975,0.8888888888888888,9,0.8571428571428571,21,0.14285714285714285,0.0,0.0,0.0,0,0,0,2.2112608277189607,1
10689,5,2023-06-24 14:35:00,1900.0,162.5781625781624,1600.0,2062.5781625781624,3500.0,0.7233820459290188,2874,569.0,0.7477566295572181,0.8117326057298773,0.7068181818181818,0.9,10,0.8636363636363636,22,0.13636363636363635,0.0,0.0,0.0,0,0,0,2.2106782106782106,1
10688,5,2023-06-24 14:42:00,2300.0,-237.5,1200.0,2062.5,3500.0,0.7234782608695652,2875,586.4,0.7006746760010201,0.8119891008174387,0.4935064935064935,0.9090909090909091,11,0.8695652173913043,23,0.13043478260869565,0.0,0.0,0.0,0,0,0,2.2100961538461537,1
10687,5,2023-06-24 14:49:07,2500.0,-437.3858721768379,1000.0,2062.614127823162,3500.0,0.7235744089012517,2876,353.8,0.7840733959228612,0.8264150943396227,0.7060518731988472,0.9166666666666666,12,0.875,24,0.125,0.0,0.0,0.0,0,0,0,2.209514656415185,1
10686,5,2023-06-24 14:59:35,3000.0,-937.1757925072047,500.0,2062.8242074927953,3500.0,0.7236704900938478,2877,446.6,0.6985646534998254,0.7472256473489519,0.5737704918032787,0.9230769230769231,13,0.88,25,0.12,0.0,0.0,0.0,0,0,0,2.2089337175792507,1
10685,5,2023-06-24 15:50:39,3500.0,-1436.7258761401822,0.0,2063.274123859818,3500.0,0.7237665045170257,2878,510.0,0.7555863722264996,0.8125,0.7070063694267515,0.9285714285714286,14,0.8846153846153846,26,0.11538461538461539,0.0,0.0,0.0,0,0,0,2.2083533365338455,0
10684,5,2023-06-24 15:55:38,3500.0,-1436.7258761401822,0.0,2063.274123859818,3500.0,0.7235151094129906,2879,511.0,0.7533369026460096,0.8113975576662144,0.7025316455696202,0.8666666666666667,15,0.8518518518518519,27,0.1111111111111111,0.037037037037037035,0.0,0.0,1,1,0,2.2083533365338455,0
10683,5,2023-06-24 15:56:42,3500.0,-1436.7258761401822,0.0,2063.274123859818,3500.0,0.7232638888888889,2880,512.0,0.7511084128469063,0.8102981029810298,0.6981132075471698,0.8125,16,0.8214285714285714,28,0.10714285714285714,0.07142857142857142,0.0,0.0,2,2,0,2.2083533365338455,0
10682,5,2023-06-24 15:59:22,3500.0,-1436.7258761401822,0.0,2063.274123859818,3500.0,0.7230128427629295,2881,513.0,0.7489005412719892,0.8092016238159675,0.69375,0.7647058823529411,17,0.7931034482758621,29,0.13793103448275862,0.06896551724137931,0.0,0.0,3,3,0,2.2083533365338455,0
10681,5,2023-07-11 14:38:07,800.0,1263.2741238598178,2700.0,2063.274123859818,3500.0,0.7227619708535739,2882,304.0,0.7393291511970299,0.7534246575342466,0.7252336448598131,0.5,0,0.76,25,0.16,0.08,0.0,0.0,0,0,0,2.2083533365338455,1
10680,5,2023-07-11 14:41:23,1000.0,1062.6679462571979,2500.0,2062.667946257198,3500.0,0.7228581338883108,2883,674.0,0.7366416072347621,0.7475369458128078,0.7257462686567164,1.0,1,0.7692307692307693,26,0.15384615384615385,0.07692307692307693,0.0,0.0,0,0,0,2.207773512476008,1
10679,5,2023-07-11 14:43:54,1400.0,662.1582733812947,2100.0,2062.1582733812947,3500.0,0.7229542302357836,2884,493.4,0.7569602654439131,0.8081081081081081,0.7262569832402235,1.0,2,0.7777777777777778,27,0.14814814814814814,0.07407407407407407,0.0,0.0,0,0,0,2.2071942446043167,1
10678,5,2023-07-11 14:47:01,1300.0,761.8408437200383,2200.0,2061.8408437200383,3500.0,0.723050259965338,2885,684.25,0.7757951416771088,0.8083670715249662,0.7425897035881436,1.0,3,0.7857142857142857,28,0.14285714285714285,0.07142857142857142,0.0,0.0,0,0,0,2.206615532118888,1
10677,5,2023-07-11 14:58:28,2400.0,-338.5241974125538,1100.0,2061.475802587446,3500.0,0.7231462231462231,2886,294.6,0.7428419612703472,0.8333333333333334,0.6554054054054054,1.0,4,0.7931034482758621,29,0.13793103448275862,0.06896551724137931,0.0,0.0,0,0,0,2.2060373742213706,1
10676,5,2023-07-11 15:25:08,2600.0,-538.3620689655172,900.0,2061.637931034483,3500.0,0.7232421198475927,2887,639.0,0.7596780369889048,0.8086253369272237,0.7272727272727273,1.0,5,0.8,30,0.13333333333333333,0.06666666666666667,0.0,0.0,0,0,0,2.2054597701149423,1
10675,5,2023-07-11 15:33:53,2800.0,-738.1043561512683,700.0,2061.8956438487317,3500.0,0.7233379501385041,2888,542.3333333333334,0.7665849640505168,0.8270676691729323,0.705,1.0,6,0.8064516129032258,31,0.12903225806451613,0.06451612903225806,0.0,0.0,0,0,0,2.204882719004308,1
10674,5,2023-07-11 15:55:51,3000.0,-937.7511961722489,500.0,2062.248803827751,3500.0,0.7234337140879197,2889,407.44444444444446,0.7228968802793986,0.8044280442804428,0.5555555555555556,1.0,7,0.8125,32,0.125,0.0625,0.0,0.0,0,0,0,2.204306220095694,1
10673,5,2023-07-23 14:40:21,1800.0,262.69727403156367,1700.0,2062.6972740315637,3500.0,0.7235294117647059,2890,439.3333333333333,0.7599221404549792,0.7827586206896552,0.7476190476190476,0.5,0,0.8,20,0.1,0.1,0.0,0.0,0,0,0,2.2037302725968435,1
